General Offense Number,Longitude,Latitude,Event Clearance Code,Event Clearance Group,Census Tract,Incident Location,Zone/Beat
201772568,-122.312645,47.71851,071,AUTO THEFTS,700.3004,"(47.71851, -122.312645)",L1
2016446607,-122.26999,47.532104,071,AUTO THEFTS,11102.3004,"(47.532104, -122.26999)",S2
201773772,-122.35776,47.529182,071,AUTO THEFTS,11401.3012,"(47.529182, -122.35776)",F2
2016369870,-122.29149,47.610428,071,AUTO THEFTS,7800.2021,"(47.610428, -122.29149)",C3
201774194,-122.35483,47.54926,071,AUTO THEFTS,10800.1009,"(47.54926, -122.35483)",F1
201774394,-122.3801,47.56287,071,AUTO THEFTS,10500.1007,"(47.56287, -122.3801)",W2
201775369,-122.38961,47.557674,071,AUTO THEFTS,10500.5011,"(47.557674, -122.38961)",W2
201775526,-122.34732,47.654762,071,AUTO THEFTS,5400.4008,"(47.654762, -122.34732)",B3
201776128,-122.37495,47.552864,071,AUTO THEFTS,10702.1004,"(47.552864, -122.37495)",W2
201776637,-122.35674,47.620937,071,AUTO THEFTS,7100.2013,"(47.620937, -122.35674)",Q3
201776518,-122.40017,47.556244,071,AUTO THEFTS,10600.5004,"(47.556244, -122.40017)",W2
201777908,-122.36052,47.52011,071,AUTO THEFTS,11402.2014,"(47.52011, -122.36052)",F2
2016305725,-122.314804,47.553448,071,AUTO THEFTS,10402.4019,"(47.553448, -122.314804)",O3
2016370066,-122.31547,47.678226,071,AUTO THEFTS,2600.4014,"(47.678226, -122.31547)",U1
2016388864,-122.38575,47.56128,071,AUTO THEFTS,10500.4003,"(47.56128, -122.38575)",W2
2016285399,-122.39021,47.521442,071,AUTO THEFTS,11600.5018,"(47.521442, -122.39021)",W3
2016328153,-122.36094,47.52749,071,AUTO THEFTS,11401.2001,"(47.52749, -122.36094)",F2
2016446893,-122.36048,47.523994,071,AUTO THEFTS,11402.1003,"(47.523994, -122.36048)",F2
201735723,-122.332085,47.651955,071,AUTO THEFTS,5400.2036,"(47.651955, -122.332085)",B3
201735712,-122.296524,47.73325,071,AUTO THEFTS,100.4001,"(47.73325, -122.296524)",L1
201780591,-122.34188,47.617676,071,AUTO THEFTS,7200.2001,"(47.617676, -122.34188)",D2
201780579,-122.2848,47.54156,071,AUTO THEFTS,11001.2005,"(47.54156, -122.2848)",S1
201715246,-122.285446,47.559464,071,AUTO THEFTS,10300.5002,"(47.559464, -122.285446)",R3
201780121,-122.3596,47.73142,071,AUTO THEFTS,401.2006,"(47.73142, -122.3596)",N1
201757724,-122.322395,47.608017,071,AUTO THEFTS,8500.2001,"(47.608017, -122.322395)",E3
201715273,-122.264496,47.522408,071,AUTO THEFTS,11800.6018,"(47.522408, -122.264496)",S3
2016283621,-122.297714,47.720184,071,AUTO THEFTS,200.2014,"(47.720184, -122.297714)",L1
2016283584,-122.32077,47.613518,071,AUTO THEFTS,8400.1008,"(47.613518, -122.32077)",E2
2016463845,-122.35537,47.696934,071,AUTO THEFTS,1701.2004,"(47.696934, -122.35537)",J1
