General Offense Number,Longitude,Latitude,Event Clearance Code,Event Clearance Group,Census Tract,Incident Location,Zone/Beat
2012297147,-122.303847884,47.706618604,050,BURGLARY,1100.1008,"(47.706618604, -122.303847884)",L2
2012297351,-122.332493902,47.648296229,050,BURGLARY,5400.2002,"(47.648296229, -122.332493902)",J3
2012297456,-122.315557918,47.615857114,050,BURGLARY,7500.2007,"(47.615857114, -122.315557918)",C2
2012297550,-122.349959233,47.694563637,050,BURGLARY,1700.2006,"(47.694563637, -122.349959233)",N2
2012297410,-122.284681471,47.617809486,050,BURGLARY,7800.7017,"(47.617809486, -122.284681471)",C3
2012297938,-122.318037926,47.725793279,050,BURGLARY,200.7002,"(47.725793279, -122.318037926)",L1
2012298219,-122.325774365,47.698109942,050,BURGLARY,1900.4001,"(47.698109942, -122.325774365)",N3
2012298494,-122.33452433,47.702331628,050,BURGLARY,1300.1009,"(47.702331628, -122.33452433)",N3
2012287323,-122.29877646,47.615883308,050,BURGLARY,7700.3006,"(47.615883308, -122.29877646)",C3
2012298580,-122.360727917,47.700578368,050,BURGLARY,1700.6000,"(47.700578368, -122.360727917)",N2
2012298365,-122.351282705,47.678724616,050,BURGLARY,3500.1002,"(47.678724616, -122.351282705)",J1
2012298863,-122.275672385,47.545786591,050,BURGLARY,11102.5002,"(47.545786591, -122.275672385)",S1
2012298961,-122.360433441,47.532782883,050,BURGLARY,11400.1003,"(47.532782883, -122.360433441)",F2
2012299202,-122.384126706,47.569729833,050,BURGLARY,9800.3009,"(47.569729833, -122.384126706)",W2
2012299318,-122.35316205,47.618480049,050,BURGLARY,8002.1000,"(47.618480049, -122.35316205)",M2
2012292400,-122.271277578,47.550397427,050,BURGLARY,10200.3005,"(47.550397427, -122.271277578)",R3
2012299694,-122.270149375,47.505588354,050,BURGLARY,11900.5005,"(47.505588354, -122.270149375)",S3
2012300053,-122.381457119,47.559252044,050,BURGLARY,10500.6009,"(47.559252044, -122.381457119)",W2
2012299996,-122.349259277,47.520079731,050,BURGLARY,11300.2002,"(47.520079731, -122.349259277)",F3
2012300032,-122.351726647,47.518367047,050,BURGLARY,11300.2009,"(47.518367047, -122.351726647)",F3
2012300443,-122.347208842,47.690933056,050,BURGLARY,1800.2014,"(47.690933056, -122.347208842)",N2
2012300462,-122.336028117,47.520426644,050,BURGLARY,11300.1023,"(47.520426644, -122.336028117)",F3
2012300893,-122.346772704,47.531031594,050,BURGLARY,11300.1006,"(47.531031594, -122.346772704)",F3
2012300921,-122.39747473,47.697875247,050,BURGLARY,1500.3009,"(47.697875247, -122.39747473)",B1
2012301102,-122.313515854,47.617625867,050,BURGLARY,7500.2004,"(47.617625867, -122.313515854)",C2
2012252721,-122.316023345,47.580253051,050,BURGLARY,9300.3000,"(47.580253051, -122.316023345)",O1
2012336901,-122.402297923,47.645910221,050,BURGLARY,5600.4011,"(47.645910221, -122.402297923)",Q1
2012301284,-122.300482325,47.720204902,050,BURGLARY,200.2007,"(47.720204902, -122.300482325)",L1
2012301920,-122.365530591,47.678661864,050,BURGLARY,3400.4004,"(47.678661864, -122.365530591)",B3
2012301966,-122.284818984,47.711878764,050,BURGLARY,800.2010,"(47.711878764, -122.284818984)",L2
2012302016,-122.367273119,47.688020217,050,BURGLARY,3000.1007,"(47.688020217, -122.367273119)",B3
2012302157,-122.393027719,47.685852954,050,BURGLARY,3100.7008,"(47.685852954, -122.393027719)",B2
2012302969,-122.259383433,47.513907611,050,BURGLARY,11800.2010,"(47.513907611, -122.259383433)",S3
2012303165,-122.316524635,47.680162789,050,BURGLARY,2600.4010,"(47.680162789, -122.316524635)",U1
2016331092,-122.27802,47.69769,050,BURGLARY,2200.1018,"(47.69769, -122.27802)",L3
2012302711,-122.370868966,47.707475135,050,BURGLARY,1400.5000,"(47.707475135, -122.370868966)",B1
2012303105,-122.267860315,47.679921307,050,BURGLARY,4000.1005,"(47.679921307, -122.267860315)",L3
2012302939,-122.394385291,47.687189339,050,BURGLARY,3100.7007,"(47.687189339, -122.394385291)",B2
2012303944,-122.320526932,47.542588575,050,BURGLARY,10900.1008,"(47.542588575, -122.320526932)",O3
2012304042,-122.323048866,47.623704452,050,BURGLARY,7400.1004,"(47.623704452, -122.323048866)",C1
2012302631,-122.37676284,47.702572065,050,BURGLARY,1600.1002,"(47.702572065, -122.37676284)",B1
2012304281,-122.393027719,47.685852954,050,BURGLARY,3100.8011,"(47.685852954, -122.393027719)",B2
2012304573,-122.348560937,47.687663631,050,BURGLARY,2800.1009,"(47.687663631, -122.348560937)",J1
2012304206,-122.336028117,47.520426644,050,BURGLARY,11300.1023,"(47.520426644, -122.336028117)",F3
2012304297,-122.393027719,47.685852954,050,BURGLARY,3100.8011,"(47.685852954, -122.393027719)",B2
2012304527,-122.273970477,47.548963638,050,BURGLARY,10200.3010,"(47.548963638, -122.273970477)",R3
2012305012,-122.281728795,47.617051836,050,BURGLARY,7800.1001,"(47.617051836, -122.281728795)",C3
2012305227,-122.295001919,47.727962517,050,BURGLARY,100.2007,"(47.727962517, -122.295001919)",L1
2012300360,-122.365467031,47.563817334,050,BURGLARY,9900.3000,"(47.563817334, -122.365467031)",W2
2012305463,-122.318958756,47.694930926,050,BURGLARY,1900.2000,"(47.694930926, -122.318958756)",U1
2012305644,-122.389369661,47.590649883,050,BURGLARY,9600.4003,"(47.590649883, -122.389369661)",W1
2012305697,-122.314174122,47.6049527,050,BURGLARY,8600.1020,"(47.6049527, -122.314174122)",G1
2012305760,-122.345674111,47.628027983,050,BURGLARY,6700.2007,"(47.628027983, -122.345674111)",D1
2012305761,-122.313597164,47.569516085,050,BURGLARY,10000.3006,"(47.569516085, -122.313597164)",R2
2012305798,-122.372999547,47.678673446,050,BURGLARY,3300.6001,"(47.678673446, -122.372999547)",B3
2012305807,-122.271940456,47.668500238,050,BURGLARY,4100.3006,"(47.668500238, -122.271940456)",L3
2012305577,-122.348560937,47.687663631,050,BURGLARY,2800.1009,"(47.687663631, -122.348560937)",J1
2012305831,-122.314253757,47.686062608,050,BURGLARY,2600.5009,"(47.686062608, -122.314253757)",U1
2012305894,-122.30071249,47.643149031,050,BURGLARY,6200.1016,"(47.643149031, -122.30071249)",C3
2012270886,-122.319560818,47.662222033,050,BURGLARY,5200.5003,"(47.662222033, -122.319560818)",U2
2012306477,-122.29275343,47.718303891,050,BURGLARY,700.1001,"(47.718303891, -122.29275343)",L2
2012306637,-122.284859055,47.719211871,050,BURGLARY,600.6003,"(47.719211871, -122.284859055)",L2
2012306696,-122.313546656,47.692167373,050,BURGLARY,2000.3011,"(47.692167373, -122.313546656)",U1
2012300357,-122.316524635,47.680162789,050,BURGLARY,2600.4010,"(47.680162789, -122.316524635)",U1
2012306706,-122.316020529,47.564407493,050,BURGLARY,10000.3011,"(47.564407493, -122.316020529)",R2
2012306881,-122.292009861,47.693089987,050,BURGLARY,2100.2004,"(47.693089987, -122.292009861)",L3
2012307143,-122.310866865,47.725688608,050,BURGLARY,200.4011,"(47.725688608, -122.310866865)",L1
2012307198,-122.284648099,47.532386406,050,BURGLARY,11000.1010,"(47.532386406, -122.284648099)",S1
2012307330,-122.350499967,47.733674995,050,BURGLARY,401.1001,"(47.733674995, -122.350499967)",N1
2012307171,-122.37397223,47.523758981,050,BURGLARY,11500.3007,"(47.523758981, -122.37397223)",F2
2012307276,-122.361804462,47.529180934,050,BURGLARY,11400.1009,"(47.529180934, -122.361804462)",F2
2012307365,-122.418134663,47.652181508,050,BURGLARY,5600.2009,"(47.652181508, -122.418134663)",Q1
2012306768,-122.326807851,47.675151576,050,BURGLARY,3600.3002,"(47.675151576, -122.326807851)",J1
2012307895,-122.336165513,47.616053298,050,BURGLARY,7300.3022,"(47.616053298, -122.336165513)",D2
2012308386,-122.294184672,47.617611921,050,BURGLARY,7700.2004,"(47.617611921, -122.294184672)",C3
2012329257,-122.345977596,47.648642856,050,BURGLARY,5400.2999,"(47.648642856, -122.345977596)",J3
2016280392,-122.25955,47.67103,050,BURGLARY,4100.1008,"(47.67103, -122.25955)",U3
2012308734,-122.33841725,47.662126671,050,BURGLARY,5000.1013,"(47.662126671, -122.33841725)",J3
2012307857,-122.279957924,47.63034462,050,BURGLARY,6300.2014,"(47.63034462, -122.279957924)",C3
2012308571,-122.301373294,47.617097964,050,BURGLARY,7700.4012,"(47.617097964, -122.301373294)",C3
2012308539,-122.328869968,47.727501004,050,BURGLARY,300.1018,"(47.727501004, -122.328869968)",N1
2012308572,-122.363517784,47.678670638,050,BURGLARY,3400.4002,"(47.678670638, -122.363517784)",B3
2012308661,-122.353537297,47.6546219,050,BURGLARY,4900.3002,"(47.6546219, -122.353537297)",J2
2012309703,-122.340547536,47.461260516,050,BURGLARY,11300.1003,"(47.461260516, -122.340547536)",F3
2012304171,-122.351679629,47.523774444,050,BURGLARY,11300.3004,"(47.523774444, -122.351679629)",F3
2012310023,-122.297385398,47.688942045,050,BURGLARY,2500.1000,"(47.688942045, -122.297385398)",U1
2012309962,-122.366423735,47.707507253,050,BURGLARY,1400.5000,"(47.707507253, -122.366423735)",B1
2012310825,-122.364866904,47.704328674,050,BURGLARY,1400.3001,"(47.704328674, -122.364866904)",B1
2012283616,-122.284201567,47.559458648,050,BURGLARY,10300.5003,"(47.559458648, -122.284201567)",R3
2012298819,-122.34855953,47.690574893,050,BURGLARY,1800.2013,"(47.690574893, -122.34855953)",N2
2012310788,-122.355544671,47.722325585,050,BURGLARY,402.1003,"(47.722325585, -122.355544671)",B1
2012310977,-122.322395202,47.634757259,050,BURGLARY,6600.1005,"(47.634757259, -122.322395202)",C1
2012311163,-122.336028117,47.520426644,050,BURGLARY,11300.1023,"(47.520426644, -122.336028117)",F3
2012311455,-122.366348881,47.724194653,050,BURGLARY,500.1007,"(47.724194653, -122.366348881)",B1
2012311125,-122.281891374,47.523646215,050,BURGLARY,11700.3011,"(47.523646215, -122.281891374)",O3
201749146,-122.26482,47.504894,050,BURGLARY,11900.5010,"(47.504894, -122.26482)",S3
2012311330,-122.304189439,47.66781854,050,BURGLARY,4300.4000,"(47.66781854, -122.304189439)",U2
2012311227,-122.266889766,47.678899997,050,BURGLARY,4000.1004,"(47.678899997, -122.266889766)",L3
2012311371,-122.380548793,47.670905721,050,BURGLARY,4700.3008,"(47.670905721, -122.380548793)",B2
2012312710,-122.305467496,47.662165383,050,BURGLARY,4300.4008,"(47.662165383, -122.305467496)",U2
2012312691,-122.329650741,47.665743182,050,BURGLARY,4600.3011,"(47.665743182, -122.329650741)",J1
2012312973,-122.290592843,47.556151036,050,BURGLARY,10000.2003,"(47.556151036, -122.290592843)",R2
2012313094,-122.348582343,47.677790981,050,BURGLARY,3500.1009,"(47.677790981, -122.348582343)",J1
2012313724,-122.266889766,47.678899997,050,BURGLARY,4000.1004,"(47.678899997, -122.266889766)",L3
2012313725,-122.355540586,47.72050943,050,BURGLARY,402.5004,"(47.72050943, -122.355540586)",B1
2012313767,-122.287790107,47.595151181,050,BURGLARY,8900.1018,"(47.595151181, -122.287790107)",G3
2012313775,-122.3486159,47.678704403,050,BURGLARY,3500.1006,"(47.678704403, -122.3486159)",J1
2012318467,-122.272185899,47.541584152,050,BURGLARY,11102.5005,"(47.541584152, -122.272185899)",S1
